account,flag,Amount_of_sent,Amount_of_received,Total_ETH_sent,Total_ETH_received,Max_ETH_sent,Min_ETH_sent,Avg_ETH_sent,Max_ETH_received,Min_ETH_received,Avg_ETH_received,Total_tokentransfer_sent,Total_tokentransfer_received,Gas_from_ac,Gas_to_ac,Gas_fee_paid,Avg_day_sent,Avg_day_received,Avg_time_sent,Avg_time_received,Unique_sent,Unique_received,Unique_sent_token,Unique_received_token
a23115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19348,0,1,1,0,1E+15,0,0,0,1E+15,1E+15,1E+15,1,0,90000,30000,9.9E+14,43961.83595,43961.83595,0,0,1,1,1,0
a30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25143,0,1,0,1.07689E+16,0,1.07689E+16,1.07689E+16,1.07689E+16,0,0,0,0,0,21000,0,1.26E+14,43955.91985,0,0,0,1,0,0,0
a05419,0,51,1,0,3E+16,0,0,0,3E+16,3E+16,3E+16,51,0,6370000,21000,1.54267E+17,43968.53919,2242395.499,0.511743373,0,1,1,1,0
a17735,0,2,0,1.08E+17,0,5.5E+16,5.3E+16,5.4E+16,0,0,0,0,0,42000,0,6.72E+14,43984.88377,0,27.91877315,0,2,0,0,0
a06140,0,1,1,0,1E+16,0,0,0,1E+16,1E+16,1E+16,1,0,180000,21136,9.18E+15,43978.41539,43978.41539,0,0,1,1,1,0
a16927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17496,0,0,3,0,1.10241E+17,0,0,0,5.01205E+16,1.01057E+16,3.6747E+16,0,0,0,150000,0,0,0,0,1.961508488,0,1,0,0
a23121,0,5,1,0,2.1E+15,0,0,0,2.1E+15,2.1E+15,2.1E+15,5,0,283761,21000,1.04874E+16,44007.49448,220037.4724,9.860148148,0,3,1,3,0
a12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01333,0,5,2,5.57654E+16,3.8652E+16,1.44259E+16,7E+15,1.11531E+16,2.8852E+16,9.8E+15,1.9326E+16,0,0,105000,42000,3.087E+15,43974.46871,109936.1718,4.895678241,0.590607639,4,2,0,0
a22809,0,2,1,1E+18,1.1E+18,1E+18,0,5E+17,1.1E+18,1.1E+18,1.1E+18,1,0,667309,21000,4.13732E+16,44029.34066,88058.68132,0.00099537,0,2,1,1,0
a24400,0,3,40,2.2281E+18,4.9076E+18,1.21109E+18,0,7.42699E+17,1.7927E+17,1.00258E+17,1.2269E+17,1,0,152000,4000000,8.36414E+15,44020.60325,3301.545244,13.4582446,3.100289062,2,1,1,0
a05467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100000,0,0,0,0,0,0,1,0,1
a04851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22000,0,139,10,1.66669E+19,1.766E+19,5.5E+18,0,1.19905E+17,5.445E+18,0,1.766E+18,115,2,70790799,3531313,3.54996E+18,44019.4078,611869.7684,0.89441297,7.845988426,53,2,50,1
a12459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19608,0,2,1,2.64E+16,5.32E+16,2.64E+16,0,1.32E+16,5.32E+16,5.32E+16,5.32E+16,1,0,221000,21000,5.5972E+16,44079.78935,88159.57869,0.405653935,0,2,1,1,0
a01347,0,2,0,1.20281E+17,0,9.90634E+16,2.12175E+16,6.01405E+16,0,0,0,0,0,1310836,0,1.31084E+16,43959.22703,0,1.171371528,0,2,0,0,0
a16941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02133,0,0,1,0,1.1E+16,0,0,0,1.1E+16,1.1E+16,1.1E+16,0,0,0,21000,0,0,0,0,0,0,1,0,0
a04724,0,7,1,7.10148E+17,3.92718E+17,2E+17,5E+16,1.0145E+17,3.92718E+17,3.92718E+17,3.92718E+17,0,0,1485301,21000,3.6928E+16,44003.53636,308024.7545,6.49672619,0,2,1,0,0
a14954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31425,0,1,0,0,0,0,0,0,0,0,0,1,0,80000,0,2.64E+15,44015.83152,0,0,0,1,0,1,0
a09575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12453,0,43,9,0,1.42375E+17,0,0,0,6E+16,4.8E+15,1.58194E+16,43,0,4290000,189000,3.7296E+17,44054.02644,210480.3485,1.216995047,5.388847737,2,2,2,0
a26860,0,1,0,0,0,0,0,0,0,0,0,1,0,200000,0,3.6E+15,43957.08119,0,0,0,1,0,1,0
a15508,0,30,2,5.6E+19,5.401E+19,3E+19,0,1.86667E+18,5.4E+19,1E+16,2.7005E+19,25,0,7576497,42000,1.03207E+18,44075.17623,661127.6434,1.101076003,6.540555556,16,2,13,0
a10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08028,0,25,10,5.60741E+18,3.10116E+18,1.35209E+18,0,2.24296E+17,1.01108E+18,4.08665E+16,3.10116E+17,15,0,2509238,464500,3.12672E+17,44044.82297,110112.0574,2.51297037,6.553162037,10,7,6,0
a01480,0,13089,10,0,0,0,0,0,0,0,0,13089,10,7569935000,210000,7.05488E+20,44040.28247,57644325.72,0.00899816,2.698831019,2,1,2,1
a17063,0,1,0,0,0,0,0,0,0,0,0,1,0,250000,0,5.625E+16,44057.42957,0,0,0,1,0,1,0
a29583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06292,0,0,8,0,8.00685E+18,0,0,0,1.00196E+18,1.00007E+18,1.00086E+18,0,0,0,400000,0,0,0,0,15.67694734,0,1,0,0
a24344,0,105,79,2.40598E+20,1.67789E+20,5.12E+19,0,2.29141E+18,5.11993E+19,0,2.12391E+18,1,1,8811650,6260400,3.28066E+17,44004.71171,58487.27506,0.572056217,0.497959886,41,19,1,1
a21346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09468,0,1,0,0,0,0,0,0,0,0,0,1,0,53045,0,2.1218E+14,43957.01307,0,0,0,1,0,1,0
a28684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26599,0,1,1,0,2E+17,0,0,0,2E+17,2E+17,2E+17,1,0,60000,21000,5.29075E+15,44081.84675,44081.84675,0,0,1,1,1,0
a28792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22899,0,2,1,2.86048E+15,5E+15,2.86048E+15,0,1.43024E+15,5E+15,5E+15,5E+15,1,0,91000,70000,4.06E+15,44006.53675,88013.07351,38.97066551,0,2,1,1,0
a04000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28062,0,1,1,1.25212E+18,1.253E+18,1.25212E+18,1.25212E+18,1.25212E+18,1.253E+18,1.253E+18,1.253E+18,0,0,40000,40000,4.8E+14,43960.2039,43960.2039,0,0,1,1,0,0
a02686,0,1,0,9.998E+17,0,9.998E+17,9.998E+17,9.998E+17,0,0,0,0,0,21000,0,1.89E+14,43957.49485,0,0,0,1,0,0,0
a24283,0,12,0,7.04E+18,0,4E+18,0,5.86667E+17,0,0,0,8,0,2484000,0,1.37004E+17,44022.79828,0,7.584844715,0,8,0,6,0
a26698,0,2,1,3.22367E+15,4.2E+15,3.22367E+15,0,1.61183E+15,4.2E+15,4.2E+15,4.2E+15,1,0,400000,200000,4.76E+15,43961.63211,87923.26421,0.3034375,0,2,1,1,0
a19482,1,6,4,1.0069E+18,1.6585E+18,1.0069E+18,0,1.67817E+17,1E+18,2.8E+15,4.14625E+17,5,0,521000,462000,3.0702E+16,44011.46825,66017.20238,10.29894097,3.942135417,2,2,1,0
a06874,0,1,1,0,6.66E+15,0,0,0,6.66E+15,6.66E+15,6.66E+15,1,0,150000,21000,5.55E+15,43964.28395,43964.28395,0,0,1,1,1,0
a13017,0,6,4,4.05E+19,3.767E+19,1.1E+19,3E+18,6.75E+18,1.0195E+19,8.995E+18,9.4175E+18,0,0,989820,84000,8.48522E+16,44082.74026,66124.11039,0.211477623,0.439577546,1,3,0,0
a11679,0,18,5,1.32594E+19,2.36237E+19,5.30836E+18,0,7.36631E+17,1.52515E+19,5.49984E+16,4.72474E+18,14,0,877006,105000,4.27021E+16,44006.8689,158424.728,4.177027392,20.74984722,7,4,3,0
a06432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13369,0,2,0,5E+16,0,5E+16,0,2.5E+16,0,0,0,1,0,74160,0,1.90413E+16,44015.48848,0,58.13807292,0,2,0,1,0
a08304,0,1,0,0,0,0,0,0,0,0,0,1,0,105000,0,3.675E+15,43956.12516,0,0,0,1,0,1,0
a16971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13124,0,1,0,1.23296E+15,0,1.23296E+15,1.23296E+15,1.23296E+15,0,0,0,0,0,21000,0,1.26E+14,43956.47691,0,0,0,1,0,0,0
a11655,0,1,0,2.11224E+15,0,2.11224E+15,2.11224E+15,2.11224E+15,0,0,0,0,0,21000,0,4.221E+14,43957.58508,0,0,0,1,0,0,0
a19140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06046,1,50,4,9E+15,1.58827E+17,5E+15,0,1.8E+14,1.38027E+17,8E+14,3.97068E+16,48,0,2922000,84000,1.88535E+17,44032.76295,550409.5369,0.656369444,8.203851273,3,3,1,0
a05867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05702,0,8,0,8.494E+16,0,4.294E+16,0,1.06175E+16,0,0,0,6,0,457896,0,3.68284E+16,44027.94839,0,15.0633478,0,2,0,1,0
a13110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26252,0,5,3,0,9.54E+15,0,0,0,3.84E+15,2.7E+15,3.18E+15,5,0,281209,63000,1.17218E+16,44011.60205,73352.67008,12.21393056,20.35570602,1,1,1,0
a24513,0,8,59,7.61953E+18,7.75192E+18,9.92403E+17,9.18537E+17,9.52441E+17,1.77157E+17,1.00153E+17,1.31388E+17,0,0,168000,12390000,9.471E+15,44023.1609,5969.242156,13.45922888,2.083990309,1,1,0,0
a17471,0,1,0,2.56857E+14,0,2.56857E+14,2.56857E+14,2.56857E+14,0,0,0,0,0,21000,0,1.05E+14,43957.19911,0,0,0,1,0,0,0
a21045,0,7,7,9.12E+18,6.66881E+18,3E+18,4.3E+17,1.30286E+18,2.99851E+18,5E+16,9.52686E+17,0,0,157192,147000,1.10464E+16,44060.15861,44060.15861,8.27354828,8.254275794,5,4,0,0
a28709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15801,0,4,31,4.36171E+18,4.22997E+18,1.17222E+18,1.0367E+18,1.09043E+18,2.05255E+17,1.00178E+17,1.36451E+17,0,0,84000,6510000,1.17603E+15,43980.75709,5674.936399,8.630454282,1.386855212,1,1,0,0
a03802,0,4,1,0,9.97E+17,0,0,0,9.97E+17,9.97E+17,9.97E+17,4,0,639400,21000,1.06291E+16,44003.07164,176012.2866,0.069412616,0,3,1,3,0
a17725,0,29,3,3.3316E+16,1.45742E+17,2.3316E+16,0,1.14883E+15,1E+17,1E+16,4.85807E+16,27,0,2635786,142000,1.51031E+17,44020.153,425528.1457,3.396701389,8.795578704,2,2,1,0
a31462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26769,0,6,6,2.67975E+19,2.68023E+19,1.03744E+19,2.236E+18,4.46624E+18,5.1955E+18,2.238E+18,4.46704E+18,0,0,126000,126000,4.032E+15,44004.97308,44004.97308,7.174000772,7.159913194,6,4,0,0
a10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04378,0,12,12,2.72265E+19,2.72457E+19,5.69895E+18,6.1225E+17,2.26888E+18,5.7E+18,6.1393E+17,2.27048E+18,0,0,252000,252000,1.91668E+16,44027.18445,44027.18445,3.970803434,3.96990162,1,8,0,0
a22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24859,0,1,0,0,0,0,0,0,0,0,0,1,0,76209,0,1.21934E+15,43956.61911,0,0,0,1,0,1,0
a18913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29951,0,8,40,3.78619E+18,4.10611E+18,7.36567E+17,0,4.73273E+17,2.1286E+17,0,1.02653E+17,1,1,205635,1971000,1.77872E+16,44038.26819,8807.653638,10.62490017,3.173118056,8,3,1,1
a00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12720,0,0,1,0,2.00836E+17,0,0,0,2.00836E+17,2.00836E+17,2.00836E+17,0,0,0,50000,0,0,0,0,0,0,1,0,0
a03937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21456,0,6,1,0,8E+17,0,0,0,8E+17,8E+17,8E+17,6,0,360000,21000,8.0676E+16,44080.00189,264480.0113,0.66175733,0,1,1,1,0
a28260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12704,0,151,104,3.812E+19,3.82351E+19,4.68529E+18,2.49358E+15,2.52451E+17,3.18177E+18,0,3.67646E+17,0,3,3171000,2184000,1.15038E+17,43998.01572,63881.73436,0.787086629,1.143240518,85,57,0,3
a02610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15924,0,0,1,0,3.59119E+16,0,0,0,3.59119E+16,3.59119E+16,3.59119E+16,0,0,0,21000,0,0,0,0,0,0,1,0,0
a31007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13898,0,1,0,0,0,0,0,0,0,0,0,1,0,72331,0,6.1626E+15,44052.35322,0,0,0,1,0,1,0
a16816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04880,0,689,44,1.48565E+21,6.66271E+19,8.275E+19,0,2.15625E+18,2.54535E+19,0,1.51425E+18,417,28,129223297,1379000,1.248E+19,44034.97394,689547.6601,0.136169082,1.99253709,126,11,103,2
a19029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13411,0,8,1,3E+19,1E+17,1.5E+19,0,3.75E+18,1E+17,1E+17,1E+17,6,0,591517,25200,2.4411E+16,44008.68917,352069.5134,9.237359664,0,4,1,3,0
a02889,0,14,6,0,2.418E+16,0,0,0,6.6E+15,2.88E+15,4.03E+15,14,0,840000,126000,4.9524E+16,44010.73561,102691.7164,8.279802414,11.98991319,1,1,1,0
a05076,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3200000,0,0,0,0,15.95163773,0,1,0,1
a18641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05323,0,0,28,0,2.77504E+19,0,0,0,3.36276E+18,0,9.91086E+17,0,14,0,2800000,0,0,0,0,2.969084821,0,3,0,1
a09398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00830,0,1,0,0,0,0,0,0,0,0,0,1,0,74512,0,9.83558E+14,43957.35155,0,0,0,1,0,1,0
a29382,1,2,1,1.02944E+17,1.1E+17,1E+17,2.94392E+15,5.1472E+16,1.1E+17,1.1E+17,1.1E+17,0,0,200963,21000,7.92152E+15,43999.28159,87998.56317,0.003634259,0,2,1,0,0
a09210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10685,0,5,3,1.79385E+18,1.82144E+18,1.00284E+18,2.7E+16,3.58769E+17,6.14813E+17,5.94813E+17,6.07146E+17,0,0,105000,63000,1.4175E+16,44070.71555,73451.19258,0.000810185,6.55864E-05,5,3,0,0
a15713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11084,0,123,9,2.40895E+19,1.14924E+19,2.61103E+18,0,1.95849E+17,5.08637E+18,5E+16,1.27693E+18,102,0,28811794,189000,1.35677E+18,44005.18291,601404.1665,1.020821947,12.61945859,52,3,45,0
a04629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31343,0,3,6,6E+16,1.74975E+17,2E+16,2E+16,2E+16,5.36017E+16,6.56933E+15,2.91626E+16,0,0,63000,126000,2.46121E+15,44030.19142,22015.09571,0.0490625,3.254207176,3,6,0,0
a25844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19530,0,0,25,0,1.27627E+18,0,0,0,8.09381E+16,1.0044E+16,5.10506E+16,0,0,0,1250000,0,0,0,0,1.318305093,0,1,0,0
a30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22116,0,1,10,1.06812E+18,1.03827E+18,1.06812E+18,1.06812E+18,1.06812E+18,1.11239E+17,6.60873E+16,1.03827E+17,0,0,21000,1000000,3.36008E+14,43967.43887,4396.743887,0,11.50154051,1,1,0,0
a22506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04443,0,47,15,0,9.0266E+16,0,0,0,8.8E+15,3.43E+15,6.01773E+15,47,0,2820000,900000,1.53E+17,43997.81612,137859.8239,0.90273419,1.182746142,1,1,1,0
a08726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10778,0,5,2,0,5.2E+15,0,0,0,3.68E+15,1.52E+15,2.6E+15,5,0,400000,160000,1.24498E+16,43989.12209,109972.8052,10.68701157,1.19109375,1,1,1,0
a29836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28331,0,10,5,3.1905E+17,2.50008E+17,7.05E+16,0,3.1905E+16,1.2885E+17,0,5.00015E+16,3,1,973531,105000,2.4088E+16,44022.90582,88045.81164,1.721185185,3.423689815,8,5,3,1
a13022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23371,1,0,16,0,1.53514E+20,0,0,0,1.00065E+20,0,9.5946E+18,0,1,0,736000,0,0,0,0,0.665641638,0,15,0,1
a27142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05094,0,6,0,2.83E+17,0,1E+17,3E+15,4.71667E+16,0,0,0,0,0,975146,0,2.95311E+16,43981.87694,0,12.20862847,0,5,0,0,0
